cache_key,sample_id,tag,nchordwise,spanwise,cspace,alpha_deg,control_input_deg,diff_input_deg,status,ok,CLa,Clp,Cma,Cmq,Cnb,altitude_m,avl_version,b_ref,beta_deg,c_ref,cache_hit,cd_ind,cd_total,cl,cm,elevon_diff.CY,elevon_diff.Cl,elevon_diff.Cn,elevon_sym.CL,elevon_sym.Cm,geom_config_sha256,hinge_moments.elevon_diff,hinge_moments.elevon_sym,l_over_d,n_sections,n_strips,n_vortices,s_ref,seconds_avl,seconds_total,span_efficiency,src_git_sha,strips_expected,velocity_mps,viscous,vortices_expected,x_np
750103a0e48fed3d569926c1,lhs30s2000:03,stage6,16,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.41469,-0.265348,-1.422016,-3.487532,0.000878,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0010935,0.006970244197118943,-0.01501,0.01637,-0.000251,-0.002287,4.6e-05,0.00999,-0.006083,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002781,-0.0002019,-2.1534396178263284,28,108,1728,1.069,11.686860983005317,11.686864583003626,0.0207,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,108,28.0,True,1728,0.285414
e67d28ca46bd171b6d910c21,lhs30s2000:03,stage6,24,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.388427,-0.263421,-1.402683,-3.458086,0.001801,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0030773,0.009509252273223634,-0.13509,0.06621,-0.000139,-0.002268,-9e-06,0.009925,-0.006047,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002731,-9.663e-05,-14.206164282799547,28,216,5184,1.069,103.3050212800008,103.30546767899796,0.6042,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,216,28.0,True,5184,0.283715
7b22312e5524effa81381d54,lhs30s2000:03,stage6,24,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.400071,-0.263469,-1.40998,-3.463079,0.000904,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0011202,0.007006678372859884,-0.01657,0.0171,-0.000243,-0.002273,3.6e-05,0.009961,-0.006063,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002741,-0.0001887,-2.364886629331139,28,216,5184,1.069,100.44701173499925,100.44701723499747,0.0251,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,216,28.0,True,5184,0.284215
49d49aa9005c48a3ac18db53,lhs30s2000:03,stage6,24,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.385249,-0.259749,-1.405431,-3.462642,0.002805,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.8196,0.0,0.68536,False,0.0057908,0.011962139272900166,0.22058,-0.08133,-0.000449,-0.00227,0.000115,0.009941,-0.006056,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002741,-0.0003716,18.43984549650887,28,216,5184,1.069,99.91644160100259,99.91644590099895,0.8568,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,216,28.0,True,5184,0.284538
7ddba161c846cbfeacfcd958,lhs30s2000:04,stage6,8,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.393451,-0.268074,-1.378373,-3.262355,0.002325,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0046653,0.011591095525510848,-0.18374,0.08149,-0.000282,-0.002538,-1.2e-05,0.011605,-0.006744,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003926,-0.0001037,-15.851823461864026,29,112,896,0.73046,3.1469381930000964,3.1469406929973047,0.7182,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.236001
75ddfcc83e40546ddd8e11fd,lhs30s2000:04,stage6,8,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.409513,-0.267909,-1.387176,-3.26733,0.001631,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0016328,0.007968758941217666,-0.06497,0.03321,-0.000401,-0.002545,3.8e-05,0.011658,-0.006767,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003943,-0.0002202,-8.153088891163303,29,112,896,0.73046,3.4379017790051876,3.4379034789963043,0.2608,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.236389
18da9d58d73da4c8f642862a,lhs30s2000:04,stage6,8,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.404347,-0.263778,-1.386452,-3.2682,0.003643,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0038684,0.010294290710106345,0.17316,-0.06375,-0.000636,-0.002544,0.000121,0.01166,-0.006771,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003947,-0.0004517,16.820974351346173,29,112,896,0.73046,3.3774735889965086,3.377476088993717,0.7663,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.236624
dbd7539d13deace7ae607502,lhs30s2000:04,stage6,12,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.394428,-0.268133,-1.37548,-3.259356,0.0024,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0048104,0.011740061485410206,-0.18641,0.0825,-0.000278,-0.002587,-2e-05,0.011834,-0.006846,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003722,-4.913e-05,-15.878111050070594,29,112,1344,0.73046,7.698400156994467,7.69840215700242,0.7131,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.235437
d1686fa21576ba77ccda28bf,lhs30s2000:04,stage6,12,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.41051,-0.26795,-1.384255,-3.264171,0.001702,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0017068,0.008051190056161155,-0.0676,0.03431,-0.000399,-0.002594,3.3e-05,0.011889,-0.00687,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003738,-0.0001764,-8.396274281001384,29,112,1344,0.73046,7.628104142000666,7.628106641997874,0.2656,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.235822
a7847748999e59a49f4becd9,lhs30s2000:04,stage6,12,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.405212,-0.26378,-1.38352,-3.264733,0.003718,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0038557,0.01027714914858244,0.1706,-0.06245,-0.00064,-0.002592,0.000122,0.011891,-0.006873,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003744,-0.0004298,16.599934235996894,29,112,1344,0.73046,7.680694123999274,7.680696423994959,0.7501,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.236064
022d857dee74ee30c647f377,lhs30s2000:04,stage6,16,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.395076,-0.268164,-1.374165,-3.257548,0.00244,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0048891,0.011820599883777472,-0.18765,0.08315,-0.000275,-0.002608,-2.5e-05,0.011937,-0.006888,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003699,-3.111e-05,-15.874828844983567,29,112,1792,0.73046,13.610455673995602,13.610458674003894,0.7108,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.235168
a8ae93d964a3776105c9fd68,lhs30s2000:04,stage6,16,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.411179,-0.267972,-1.382941,-3.262291,0.001743,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0017462,0.008094651370824976,-0.06882,0.03502,-0.000398,-0.002616,3e-05,0.011993,-0.006912,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003715,-0.0001606,-8.50191031673624,29,112,1792,0.73046,12.906227614003,12.90623021400097,0.2677,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.235552
4f20649614a87ac2b571835b,lhs30s2000:04,stage6,16,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.405819,-0.263785,-1.382226,-3.262713,0.003766,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0038498,0.010269279349289047,0.16943,-0.06165,-0.000641,-0.002614,0.000121,0.011997,-0.006915,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003721,-0.0004185,16.498723448566995,29,112,1792,0.73046,12.611130379002134,12.611132478996296,0.7425,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.235801
af7979c48181ac0afd1106d9,lhs30s2000:04,stage6,24,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.385434,-0.266203,-1.365221,-3.240022,0.002494,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0050258,0.011970977853244896,-0.18856,0.08329,-0.000266,-0.002602,-3.9e-05,0.01192,-0.006876,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003666,-1.944e-05,-15.751428355444519,29,224,5376,0.73046,104.9047247999988,104.9047275999983,0.711,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.234302
587a081435098e08ac1d5751,lhs30s2000:04,stage6,24,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.401675,-0.266009,-1.373952,-3.244697,0.001798,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0017968,0.008156477325350932,-0.07007,0.03547,-0.000389,-0.002609,1.7e-05,0.011979,-0.0069,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003683,-0.0001479,-8.590718419852314,29,224,5376,0.73046,109.21641289899708,109.21641559899581,0.2749,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.234675
3fbf6cf6f5bc4060864ea6f9,lhs30s2000:04,stage6,24,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.396364,-0.261833,-1.373267,-3.24503,0.003842,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.5227,0.0,0.58102,False,0.0038156,0.010239592131499513,0.16752,-0.06057,-0.000633,-0.002607,0.000112,0.011988,-0.006903,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0003689,-0.0004037,16.360026634719866,29,224,5376,0.73046,104.51767310799914,104.51767610800016,0.7353,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.234925
48b599112e1c3da12ee81779,lhs30s2000:05,stage6,8,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.641677,-0.29132,-2.452253,-6.743376,0.003907,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0040105,0.010938315502690258,-0.1819,0.12908,-0.000334,-0.002304,7.3e-05,0.008536,-0.007861,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002891,-0.0002194,-16.62961723450581,29,112,896,0.85687,3.534720864998235,3.5347231650011963,0.7162,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.388283
986fb605893d619e01a8823c,lhs30s2000:05,stage6,8,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.657871,-0.291235,-2.465867,-6.75563,0.002355,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0013757,0.007656824073563665,-0.05446,0.04321,-0.000407,-0.00231,0.000101,0.008568,-0.007882,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002902,-0.0003209,-7.112609546304104,29,112,896,0.85687,3.620627625998168,3.6206298260003678,0.1899,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.388711
42b418f9bc5eefb52c93e468,lhs30s2000:05,stage6,8,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.652376,-0.287639,-2.460224,-6.762178,0.004107,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0043014,0.010684967132669481,0.20101,-0.12901,-0.00055,-0.002307,0.000136,0.008556,-0.007876,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002902,-0.0005218,18.812411634417504,29,112,896,0.85687,3.336995803998434,3.3369977039983496,0.7955,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.388404
0909be9717185e5127865ce6,lhs30s2000:05,stage6,12,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.641748,-0.291387,-2.449544,-6.739474,0.003911,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0042052,0.0111525586550114,-0.18573,0.13184,-0.00033,-0.002338,6.5e-05,0.008663,-0.007961,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002877,-0.0002068,-16.65357751035385,29,112,1344,0.85687,7.909233617996506,7.9092355180036975,0.7142,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.387847
6660be61de63492ad36287c2,lhs30s2000:05,stage6,12,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.658066,-0.291267,-2.463105,-6.751193,0.002336,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0014589,0.007753962344815196,-0.05828,0.04606,-0.000406,-0.002344,9.5e-05,0.008695,-0.007982,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002888,-0.0003116,-7.516157212056853,29,112,1344,0.85687,7.922516235004878,7.922518434999802,0.203,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.388254
0fb54cebb57da1388c1c11f2,lhs30s2000:05,stage6,12,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.652412,-0.287578,-2.457411,-6.756715,0.00405,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0042967,0.010672452643671164,0.1972,-0.12596,-0.000554,-0.00234,0.000136,0.008684,-0.007975,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002888,-0.0005192,18.47747716331549,29,112,1344,0.85687,8.130613638997602,8.130615838999802,0.7788,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.387957
8b80012c8d054d0a680e5cc7,lhs30s2000:05,stage6,16,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.641749,-0.291413,-2.448032,-6.736083,0.003922,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0043122,0.011269227974265238,-0.18753,0.13331,-0.000326,-0.002351,6e-05,0.008712,-0.007995,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002734,-0.0001885,-16.640891499244614,29,112,1792,0.85687,13.934390109003289,13.934393008996267,0.7136,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.387607
c1f3c0778f51d2c07bc4e9ed,lhs30s2000:05,stage6,16,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.658154,-0.291278,-2.461588,-6.747568,0.002337,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0015048,0.007806775820923447,-0.06009,0.04759,-0.000403,-0.002357,9.1e-05,0.008745,-0.008016,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002744,-0.0002936,-7.697159669802339,29,112,1792,0.85687,12.197505406002165,12.197507706005126,0.2093,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.388006
4fc2a5242dc4a12bf91e3a47,lhs30s2000:05,stage6,16,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.652445,-0.28755,-2.455911,-6.752647,0.004033,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0042965,0.010668565414462813,0.1954,-0.12433,-0.000555,-0.002353,0.000136,0.008734,-0.008009,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002745,-0.0005021,18.315489703527195,29,112,1792,0.85687,13.233688022002752,13.233690221997676,0.771,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.387716
2fd2eac1663ab27884c4ff7f,lhs30s2000:05,stage6,24,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.627605,-0.289924,-2.431991,-6.693956,0.003948,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0044687,0.011435669909108817,-0.18843,0.13371,-0.000307,-0.002333,4.3e-05,0.008663,-0.007948,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002695,-0.000182,-16.47739061180058,29,224,5376,0.85687,107.47576388200105,107.47576778200164,0.711,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.386569
ccd396c0a66555b941909e93,lhs30s2000:05,stage6,24,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.644219,-0.289793,-2.445487,-6.705257,0.002348,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.001557,0.007870000248482374,-0.06148,0.04855,-0.000385,-0.002339,7.7e-05,0.008698,-0.007969,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002705,-0.0002859,-7.811943844837312,29,224,5376,0.85687,104.12722035999468,104.1272257600067,0.2162,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.386942
3cdfc83f50992eb20b71a3c6,lhs30s2000:05,stage6,24,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.638515,-0.286086,-2.439898,-6.710057,0.004025,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,1.7428,0.0,0.57661,False,0.0042945,0.0106686014020809,0.19304,-0.12224,-0.000539,-0.002336,0.000125,0.008689,-0.007961,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0002706,-0.0004919,18.0942180445834,29,224,5376,0.85687,112.23829728800047,112.23829918800038,0.7638,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.386663
11cd6a59dbdbe9c557786b25,lhs30s2000:06,stage6,8,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.936719,-0.319525,-1.815334,-4.213731,0.003585,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0045122,0.012077901658611983,-0.2235,0.11524,-0.000396,-0.00209,1.6e-05,0.008138,-0.005244,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001195,-9.022e-05,-18.504869994585224,29,112,896,1.1337,3.4060728829936124,3.4060752830046113,0.7665,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.301817
4b5755285baf6827816a4b9d,lhs30s2000:06,stage6,8,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.95564,-0.319348,-1.82754,-4.220882,0.002491,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0014155,0.007811546382521622,-0.08572,0.05164,-0.000438,-0.002093,3.1e-05,0.008166,-0.005254,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001198,-0.0001185,-10.973499458672995,29,112,896,1.1337,3.4303887140049483,3.430391114001395,0.365,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.302393
e859e1ec8f2d6609e251f536,lhs30s2000:06,stage6,8,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.95526,-0.316066,-1.828984,-4.225734,0.003803,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0031679,0.00952082394832143,0.19072,-0.07619,-0.000519,-0.002087,3e-05,0.008153,-0.005246,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001195,-0.0001741,20.031879702347076,29,112,896,1.1337,3.8719484510002076,3.8719519509977545,0.7926,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,896,0.302661
b5cda0a72603f50d332bde65,lhs30s2000:06,stage6,12,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.936944,-0.319601,-1.811807,-4.208253,0.003608,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0046637,0.012239332455291886,-0.22662,0.11653,-0.000401,-0.002153,9e-06,0.008386,-0.005394,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001232,-8.582e-05,-18.515715691832273,29,112,1344,1.1337,7.722728370994446,7.722731070993177,0.7602,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.301213
d9c12d165b551a66e6a10f79,lhs30s2000:06,stage6,12,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.955977,-0.319389,-1.823992,-4.21522,0.002512,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0014904,0.007899345946256214,-0.08883,0.05306,-0.000445,-0.002156,2.6e-05,0.008415,-0.005404,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001235,-0.0001174,-11.245234808598267,29,112,1344,1.1337,7.328220247996796,7.328223348005849,0.3677,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.30178
43b7312ba5c5a89aa743e85c,lhs30s2000:06,stage6,12,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.955664,-0.316032,-1.825443,-4.21971,0.003833,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0031414,0.00949016590021599,0.18764,-0.07452,-0.00053,-0.00215,2.9e-05,0.008403,-0.005395,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001232,-0.0001798,19.77204634491473,29,112,1344,1.1337,7.613083233998623,7.613085434000823,0.7801,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1344,0.302044
cf13b4b5f9bdf43029e49d5d,lhs30s2000:06,stage6,16,2,0.0,-2.0,4.0,4.0,SUCCESS,True,3.937053,-0.319629,-1.810081,-4.204774,0.003619,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0047406,0.012319209232820157,-0.22798,0.11726,-0.000402,-0.002183,4e-06,0.008504,-0.005464,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001228,-8.108e-05,-18.5060579531865,29,112,1792,1.1337,12.494150472004549,12.494153371997527,0.7572,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.300918
59e58df3a5d1cb36ea1aac82,lhs30s2000:06,stage6,16,2,0.0,0.0,4.0,4.0,SUCCESS,True,3.956164,-0.319406,-1.822277,-4.211675,0.002524,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0015283,0.007942791336564082,-0.09018,0.05384,-0.000447,-0.002187,2.2e-05,0.008535,-0.005474,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.000123,-0.0001143,-11.35369118723574,29,112,1792,1.1337,12.617061663993809,12.617064263999055,0.3684,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.301482
46d3c1238f747b69a80d19e0,lhs30s2000:06,stage6,16,2,0.0,4.0,4.0,4.0,SUCCESS,True,3.955914,-0.316021,-1.823771,-4.216036,0.003854,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0031322,0.009479328188787174,0.18631,-0.07362,-0.000534,-0.00218,2.8e-05,0.008523,-0.005465,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001227,-0.0001798,19.65434641458883,29,112,1792,1.1337,12.700444359004905,12.700446859002113,0.7744,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,112,28.0,True,1792,0.301749
ff073263d9cd90a0f6e9e477,lhs30s2000:06,stage6,24,4,1.0,-2.0,4.0,4.0,SUCCESS,True,3.927299,-0.317411,-1.799063,-4.181165,0.00362,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0048583,0.012451456121348417,-0.22918,0.11762,-0.000388,-0.002185,-1.1e-05,0.008508,-0.005463,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001214,-7.649e-05,-18.405879422171644,29,224,5376,1.1337,104.03065998799866,104.0306625880039,0.7584,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.299829
ee70ffcf0e97ffd9b9ebbf6a,lhs30s2000:06,stage6,24,4,1.0,0.0,4.0,4.0,SUCCESS,True,3.946668,-0.31721,-1.811263,-4.188033,0.002526,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0015665,0.00799203552802295,-0.09172,0.05459,-0.000434,-0.002188,9e-06,0.00854,-0.005473,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001217,-0.0001104,-11.476425458620236,29,224,5376,1.1337,105.51206940799602,105.51207290800085,0.3776,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.300381
09305638a4142859dc63f6ec,lhs30s2000:06,stage6,24,4,1.0,4.0,4.0,4.0,SUCCESS,True,3.946707,-0.313882,-1.812901,-4.192369,0.003872,0.0,/usr/local/bin/avl:sha256=758a9c634d7bfc26,2.2661,0.0,0.65452,False,0.0030983,0.009447264161124699,0.18411,-0.0721,-0.000523,-0.002182,1.8e-05,0.008532,-0.005463,543da140a6d0eacdb86d907fc34529e875e43a4d9c573c356cb8894bc40452b3,-0.0001213,-0.0001774,19.48818164285158,29,224,5376,1.1337,105.9670805900023,105.96708319000027,0.7672,6bb2627b75bbf1c3cc1a35eaf5559aaeee0e0d51,224,28.0,True,5376,0.30065
