# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0264327 0.0362966 -0.0294589
0.0265956 0.0363842 -0.0294972
0.0267590 0.0364712 -0.0295351
0.0269229 0.0365577 -0.0295727
0.0270873 0.0366435 -0.0296100
0.0272522 0.0367288 -0.0296471
0.0274177 0.0368139 -0.0296837
0.0275836 0.0368989 -0.0297199
0.0277500 0.0369837 -0.0297557
0.0279169 0.0370684 -0.0297910
0.0280843 0.0371530 -0.0298259
0.0282522 0.0372378 -0.0298607
0.0284207 0.0373230 -0.0298956
0.0285896 0.0374086 -0.0299307
0.0287590 0.0374944 -0.0299665
0.0289289 0.0375810 -0.0300029
0.0290993 0.0376675 -0.0300393
0.0292703 0.0377541 -0.0300754
0.0294417 0.0378406 -0.0301111
0.0296136 0.0379272 -0.0301463
0.0297860 0.0380140 -0.0301811
0.0299590 0.0381008 -0.0302153
0.0301324 0.0381879 -0.0302489
0.0303063 0.0382751 -0.0302818
0.0304807 0.0383625 -0.0303140
0.0306556 0.0384501 -0.0303455
0.0308311 0.0385381 -0.0303762
0.0310070 0.0386263 -0.0304062
0.0311834 0.0387149 -0.0304355
0.0313604 0.0388039 -0.0304642
0.0315378 0.0388933 -0.0304922
0.0317157 0.0389831 -0.0305196
0.0318941 0.0390732 -0.0305463
0.0320731 0.0391636 -0.0305724
0.0322525 0.0392543 -0.0305977
0.0324324 0.0393453 -0.0306223
0.0326129 0.0394367 -0.0306462
0.0327938 0.0395284 -0.0306693
0.0329752 0.0396205 -0.0306917
0.0331571 0.0397128 -0.0307134
0.0333396 0.0398054 -0.0307345
0.0335225 0.0398982 -0.0307549
0.0337059 0.0399913 -0.0307748
0.0338899 0.0400846 -0.0307941
0.0340743 0.0401780 -0.0308130
0.0342593 0.0402715 -0.0308314
0.0344447 0.0403649 -0.0308494
0.0346306 0.0404582 -0.0308669
0.0348171 0.0405515 -0.0308842
0.0350040 0.0406446 -0.0309014
0.0351914 0.0407376 -0.0309185
