"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         612,      -11.28220344,      -9.677318071,      -10.25059823,      -10.93831318,      -12.45647875,      -5.472741075,       -3.39901083,   9.949917701e-05,       6.460275741,                40,                40,                40,    0.001789260784,     0.01056900525,      0.6015189361,                 0,                 0,                 0,      0.0776744821,    -0.01043014123,      0.6015213599,                 0,       56.91348635,    0.003062120611
          0,           0,         613,      -11.28213537,      -9.677302724,      -10.25052874,      -10.93824968,      -12.45639714,      -5.472753846,      -3.398955088,   9.949917746e-05,       6.460275743,                40,                40,                40,    0.001789260784,     0.01056877214,      0.6015124962,                 0,                 0,                 0,     0.07767370418,    -0.01043014945,      0.6015149159,                 0,       56.91413237,    0.003062120611
          0,           0,         614,      -11.28206726,      -9.677287348,      -10.25045929,      -10.93818624,      -12.45631594,      -5.472766578,      -3.398896607,   9.949917792e-05,       6.460275744,                40,                40,                40,    0.001789260784,     0.01056853931,      0.6015060552,                 0,                 0,                 0,     0.07767292626,    -0.01043015735,      0.6015084707,                 0,       56.91477673,    0.003177582163
          0,           0,         615,      -11.28199946,      -9.677271943,      -10.25038986,      -10.93812318,      -12.45623514,      -5.472779268,      -3.398838193,   9.949917838e-05,       6.460275745,                40,                40,                40,    0.001789260784,     0.01056830677,      0.6014996129,                 0,                 0,                 0,     0.07767214834,    -0.01043016491,      0.6015020242,                 0,       56.91541945,    0.003177582163
          0,           0,         616,      -11.28193159,      -9.677256508,      -10.25032047,      -10.93806003,      -12.45615474,      -5.472791917,      -3.398779844,   9.949917883e-05,       6.460275747,                40,                40,                40,    0.001789260784,     0.01056807453,      0.6014931694,                 0,                 0,                 0,     0.07767137043,    -0.01043017213,      0.6014955765,                 0,       56.91606049,    0.003177582163
          0,           0,         617,      -11.28186361,      -9.677241044,      -10.25025112,      -10.93799672,      -12.45607475,      -5.472804525,      -3.398721582,   9.949917929e-05,       6.460275748,                40,                40,                40,    0.001789260784,     0.01056784259,      0.6014867247,                 0,                 0,                 0,     0.07767059253,    -0.01043017902,      0.6014891276,                 0,       56.91669986,    0.003342345828
          0,           0,         618,      -11.28179546,      -9.677225551,       -10.2501818,      -10.93793321,      -12.45599516,       -5.47281709,      -3.398663395,   9.949917975e-05,       6.460275749,                40,                40,                40,    0.001789260784,     0.01056761093,      0.6014802787,                 0,                 0,                 0,     0.07766981464,    -0.01043018557,      0.6014826775,                 0,       56.91733755,    0.003342345828
          0,           0,         619,      -11.28172718,      -9.677210029,      -10.25011251,      -10.93786965,      -12.45591597,      -5.472829617,      -3.398605248,    9.94991802e-05,       6.460275751,                40,                40,                40,    0.001789260784,     0.01056737958,      0.6014738315,                 0,                 0,                 0,     0.07766903676,    -0.01043019178,      0.6014762261,                 0,       56.91797357,    0.003342345828
          0,           0,         620,       -11.2816586,      -9.677194478,      -10.25004326,      -10.93780582,      -12.45583718,      -5.472842103,      -3.398547159,   9.949918066e-05,       6.460275752,                40,                40,                40,    0.001789260784,     0.01056714852,      0.6014673831,                 0,                 0,                 0,      0.0776682589,    -0.01043019766,      0.6014697736,                 0,       56.91860791,    0.003342345828
          0,           0,         621,      -11.28159017,      -9.677178898,      -10.24997404,      -10.93774204,      -12.45575879,      -5.472854549,      -3.398489143,   9.949918112e-05,       6.460275753,                40,                40,                40,    0.001789260784,     0.01056691775,      0.6014609335,                 0,                 0,                 0,     0.07766748105,     -0.0104302032,      0.6014633198,                 0,       56.91924057,    0.003342345828
          0,           0,         622,      -11.28152204,       -9.67716329,      -10.24990484,      -10.93767852,      -12.45568079,      -5.472866955,      -3.398431182,   9.949918157e-05,       6.460275755,                40,                40,                40,    0.001789260784,     0.01056668728,      0.6014544826,                 0,                 0,                 0,     0.07766670323,     -0.0104302084,      0.6014568649,                 0,       56.91987157,    0.003342345828
          0,           0,         623,      -11.28145379,      -9.677147657,      -10.24983568,      -10.93761483,       -12.4556032,      -5.472879322,      -3.398373198,   9.949918203e-05,       6.460275756,                40,                40,                40,    0.001789260784,      0.0105664571,      0.6014480306,                 0,                 0,                 0,     0.07766592542,    -0.01043021327,      0.6014504087,                 0,        56.9205009,    0.003342345828
          0,           0,         624,       -11.2813855,      -9.677132006,      -10.24976653,      -10.93755109,        -12.455526,       -5.47289165,      -3.398315278,   9.949918249e-05,       6.460275757,                40,                40,                40,    0.001789260784,     0.01056622721,      0.6014415773,                 0,                 0,                 0,     0.07766514763,     -0.0104302178,      0.6014439514,                 0,       56.92112857,    0.003342345828
          0,           0,         625,      -11.28131713,      -9.677116326,      -10.24969742,      -10.93748719,       -12.4554492,      -5.472903939,      -3.398257394,   9.949918294e-05,       6.460275759,                40,                40,                40,    0.001789260784,     0.01056599761,      0.6014351229,                 0,                 0,                 0,     0.07766436985,      -0.010430222,      0.6014374928,                 0,       56.92175458,    0.003342345828
          0,           0,         626,      -11.28124881,      -9.677100618,      -10.24962832,      -10.93742331,       -12.4553728,      -5.472916188,      -3.398199498,    9.94991834e-05,        6.46027576,                40,                40,                40,    0.001789260784,      0.0105657683,      0.6014286672,                 0,                 0,                 0,     0.07766359208,    -0.01043022586,      0.6014310331,                 0,       56.92237894,    0.003342345828
          0,           0,         627,      -11.28118052,      -9.677084882,      -10.24955925,      -10.93735947,       -12.4552968,      -5.472928398,       -3.39814166,   9.949918386e-05,       6.460275761,                40,                40,                40,    0.001789260784,     0.01056553929,      0.6014222103,                 0,                 0,                 0,     0.07766281434,     -0.0104302294,      0.6014245721,                 0,       56.92300164,    0.003342345828
          0,           0,         628,      -11.28111221,      -9.677069118,       -10.2494902,      -10.93729555,      -12.45522119,      -5.472940569,      -3.398083913,   9.949918431e-05,       6.460275763,                40,                40,                40,    0.001789260784,     0.01056531057,      0.6014157521,                 0,                 0,                 0,     0.07766203661,    -0.01043023259,      0.6014181099,                 0,       56.92362268,    0.003342345828
          0,           0,         629,      -11.28104406,      -9.677053326,      -10.24942119,      -10.93723174,      -12.45514599,      -5.472952701,      -3.398026259,   9.949918477e-05,       6.460275764,                40,                40,                40,    0.001789260784,     0.01056508213,      0.6014092928,                 0,                 0,                 0,     0.07766125889,    -0.01043023546,      0.6014116466,                 0,       56.92424207,    0.003342345828
          0,           0,         630,       -11.2809757,      -9.677037507,       -10.2493522,      -10.93716762,      -12.45507118,      -5.472964794,      -3.397968702,   9.949918522e-05,       6.460275765,                40,                40,                40,    0.001789260784,     0.01056485399,      0.6014028322,                 0,                 0,                 0,      0.0776604812,      -0.010430238,       0.601405182,                 0,       56.92485982,    0.003519354467
          0,           0,         631,      -11.28090743,       -9.67702166,      -10.24928324,      -10.93710358,      -12.45499676,      -5.472976848,       -3.39791123,   9.949918568e-05,       6.460275767,                40,                40,                40,    0.001789260784,     0.01056462614,      0.6013963705,                 0,                 0,                 0,     0.07765970352,    -0.01043024019,      0.6013987162,                 0,       56.92547588,    0.003626942224
          0,           0,         632,       -11.2808393,      -9.677005786,      -10.24921431,      -10.93703971,      -12.45492275,      -5.472988864,      -3.397853838,   9.949918614e-05,       6.460275768,                40,                40,                40,    0.001789260784,     0.01056439859,      0.6013899075,                 0,                 0,                 0,     0.07765892587,    -0.01043024205,      0.6013922492,                 0,       56.92609027,    0.003626942224
          0,           0,         633,      -11.28077112,      -9.676989884,      -10.24914541,      -10.93697572,      -12.45484913,       -5.47300084,      -3.397796516,   9.949918659e-05,       6.460275769,                40,                40,                40,    0.001789260784,     0.01056417133,      0.6013834433,                 0,                 0,                 0,     0.07765814823,    -0.01043024358,       0.601385781,                 0,       56.92670299,    0.003626942224
          0,           0,         634,      -11.28070305,      -9.676973954,      -10.24907654,      -10.93691178,      -12.45477591,      -5.473012778,      -3.397739256,   9.949918705e-05,       6.460275771,                40,                40,                40,    0.001789260784,     0.01056394436,      0.6013769779,                 0,                 0,                 0,     0.07765737061,    -0.01043024477,      0.6013793117,                 0,       56.92731404,    0.003626942224
          0,           0,         635,      -11.28063504,      -9.676957997,       -10.2490077,      -10.93684785,       -12.4547031,      -5.473024678,      -3.397681991,    9.94991875e-05,       6.460275772,                40,                40,                40,    0.001789260784,     0.01056371768,      0.6013705113,                 0,                 0,                 0,     0.07765659301,    -0.01043024563,      0.6013728411,                 0,       56.92792344,    0.003626942224
          0,           0,         636,      -11.28056706,      -9.676942014,      -10.24893889,      -10.93678391,      -12.45463068,      -5.473036539,      -3.397624708,   9.949918796e-05,       6.460275773,                40,                40,                40,    0.001789260784,     0.01056349129,      0.6013640435,                 0,                 0,                 0,     0.07765581543,    -0.01043024616,      0.6013663693,                 0,       56.92853119,    0.003626942224
          0,           0,         637,      -11.28049929,      -9.676926003,      -10.24887011,      -10.93672015,      -12.45455866,      -5.473048362,      -3.397567494,   9.949918841e-05,       6.460275775,                40,                40,                40,    0.001789260784,     0.01056326519,      0.6013575745,                 0,                 0,                 0,     0.07765503787,    -0.01043024635,      0.6013598963,                 0,       56.92913729,    0.003626942224
          0,           0,         638,      -11.28043152,      -9.676909965,      -10.24880137,      -10.93665635,      -12.45448705,      -5.473060146,      -3.397510326,   9.949918887e-05,       6.460275776,                40,                40,                40,    0.001789260784,     0.01056303939,      0.6013511042,                 0,                 0,                 0,     0.07765426032,    -0.01043024621,      0.6013534222,                 0,       56.92974174,    0.003626942224
          0,           0,         639,      -11.28036394,      -9.676893901,      -10.24873266,      -10.93659272,      -12.45441584,      -5.473071892,      -3.397453238,   9.949918932e-05,       6.460275777,                40,                40,                40,    0.001789260784,     0.01056281387,      0.6013446328,                 0,                 0,                 0,     0.07765348279,    -0.01043024574,      0.6013469468,                 0,       56.93034453,    0.003626942224
          0,           0,         640,      -11.28029639,      -9.676877811,      -10.24866398,      -10.93652904,      -12.45434503,        -5.4730836,      -3.397396223,   9.949918978e-05,       6.460275779,                40,                40,                40,    0.001789260784,     0.01056258864,      0.6013381601,                 0,                 0,                 0,     0.07765270528,    -0.01043024494,      0.6013404702,                 0,       56.93094567,    0.003626942224
          0,           0,         641,        -11.280229,      -9.676861694,      -10.24859533,      -10.93646553,      -12.45427463,       -5.47309527,      -3.397339278,   9.949919023e-05,        6.46027578,                40,                40,                40,    0.001789260784,      0.0105623637,      0.6013316862,                 0,                 0,                 0,     0.07765192779,     -0.0104302438,      0.6013339924,                 0,       56.93154516,    0.003626942224
          0,           0,         642,      -11.28016169,      -9.676845551,      -10.24852672,      -10.93640204,      -12.45420463,      -5.473106901,      -3.397282404,   9.949919069e-05,       6.460275781,                40,                40,                40,    0.001789260784,     0.01056213906,      0.6013252111,                 0,                 0,                 0,     0.07765115031,    -0.01043024234,      0.6013275134,                 0,         56.932143,    0.003626942224
          0,           0,         643,       -11.2800945,      -9.676829382,      -10.24845814,      -10.93633865,      -12.45413504,      -5.473118495,      -3.397225608,   9.949919114e-05,       6.460275783,                40,                40,                40,    0.001789260784,      0.0105619147,      0.6013187348,                 0,                 0,                 0,     0.07765037285,    -0.01043024054,      0.6013210332,                 0,       56.93273918,    0.005611424903
          0,           0,         644,      -11.28002747,      -9.676813188,       -10.2483896,      -10.93627541,      -12.45406585,       -5.47313005,      -3.397168887,    9.94991916e-05,       6.460275784,                40,                40,                40,    0.001789260784,     0.01056169063,      0.6013122573,                 0,                 0,                 0,     0.07764959541,     -0.0104302384,      0.6013145518,                 0,        56.9333337,    0.005611424903
          0,           0,         645,      -11.27996048,      -9.676796967,      -10.24832109,      -10.93621217,      -12.45399707,      -5.473141568,      -3.397112238,   9.949919205e-05,       6.460275785,                40,                40,                40,    0.001789260784,     0.01056146686,      0.6013057786,                 0,                 0,                 0,     0.07764881798,    -0.01043023594,      0.6013080692,                 0,       56.93392657,    0.005801631187
          0,           0,         646,      -11.27989372,       -9.67678072,      -10.24825262,      -10.93614916,       -12.4539287,      -5.473153048,      -3.397055659,   9.949919251e-05,       6.460275787,                40,                40,                40,    0.001789260784,     0.01056124337,      0.6012992987,                 0,                 0,                 0,     0.07764804058,    -0.01043023314,      0.6013015855,                 0,       56.93451778,    0.005801631187
          0,           0,         647,      -11.27982694,      -9.676764448,      -10.24818419,      -10.93608609,      -12.45386074,      -5.473164491,      -3.396999147,   9.949919296e-05,       6.460275788,                40,                40,                40,    0.001789260784,     0.01056102018,      0.6012928175,                 0,                 0,                 0,     0.07764726319,    -0.01043023001,      0.6012951005,                 0,       56.93510733,    0.005801631187
          0,           0,         648,      -11.27976034,      -9.676748151,      -10.24811579,      -10.93602323,      -12.45379319,      -5.473175896,      -3.396942705,   9.949919341e-05,       6.460275789,                40,                40,                40,    0.001789260784,     0.01056079728,      0.6012863352,                 0,                 0,                 0,     0.07764648582,    -0.01043022655,      0.6012886143,                 0,       56.93569522,    0.005801631187
          0,           0,         649,      -11.27969383,      -9.676731827,      -10.24804743,      -10.93596042,      -12.45372605,      -5.473187268,      -3.396886331,   9.949919387e-05,       6.460275791,                40,                40,                40,    0.001789260784,     0.01056057467,      0.6012798516,                 0,                 0,                 0,     0.07764570847,    -0.01043022275,      0.6012821269,                 0,       56.93628146,    0.005801631187
          0,           0,         650,       -11.2796274,      -9.676715479,      -10.24797911,       -10.9358977,      -12.45365931,      -5.473198603,      -3.396830081,   9.949919432e-05,       6.460275792,                40,                40,                40,    0.001789260784,     0.01056035235,      0.6012733668,                 0,                 0,                 0,     0.07764493114,    -0.01043021862,      0.6012756383,                 0,       56.93686604,    0.006929197575
          0,           0,         651,      -11.27956113,      -9.676699105,      -10.24791082,      -10.93583515,      -12.45359299,        -5.4732099,      -3.396774228,   9.949919478e-05,       6.460275793,                40,                40,                40,    0.001789260784,     0.01056013032,      0.6012668809,                 0,                 0,                 0,     0.07764415383,    -0.01043021416,      0.6012691486,                 0,       56.93744896,     0.00780297764
          0,           0,         652,      -11.27949491,      -9.676682705,      -10.24784256,      -10.93577268,      -12.45352708,       -5.47322116,      -3.396718478,   9.949919523e-05,       6.460275795,                40,                40,                40,    0.001789260784,     0.01055990858,      0.6012603937,                 0,                 0,                 0,     0.07764337654,    -0.01043020936,      0.6012626576,                 0,       56.93803023,     0.00780297764
          0,           0,         653,      -11.27942877,       -9.67666628,      -10.24777435,      -10.93571026,      -12.45346159,      -5.473232383,      -3.396662794,   9.949919568e-05,       6.460275796,                40,                40,                40,    0.001789260784,     0.01055968713,      0.6012539053,                 0,                 0,                 0,     0.07764259927,    -0.01043020423,      0.6012561654,                 0,       56.93860983,     0.00780297764
          0,           0,         654,      -11.27936275,       -9.67664983,      -10.24770617,      -10.93564799,      -12.45339651,       -5.47324357,      -3.396607001,   9.949919614e-05,       6.460275797,                40,                40,                40,    0.001789260784,     0.01055946597,      0.6012474157,                 0,                 0,                 0,     0.07764182202,    -0.01043019878,      0.6012496721,                 0,       56.93918779,     0.00780297764
          0,           0,         655,      -11.27930313,      -9.676633336,      -10.24763841,       -10.9355942,      -12.45333184,      -5.473254722,      -3.396551223,   9.949919659e-05,       6.460275799,                40,                40,                40,    0.001789260784,      0.0105592451,      0.6012409249,                 0,                 0,                 0,     0.07764104479,    -0.01043019298,      0.6012431775,                 0,       56.93976408,     0.00780297764
          0,           0,         656,      -11.27921727,      -9.676616805,       -10.2475705,      -10.93550609,      -12.45326759,      -5.473265837,      -3.396495508,   9.949919705e-05,         6.4602758,                40,                40,                40,    0.001789260784,     0.01055902453,      0.6012344329,                 0,                 0,                 0,     0.07764026759,    -0.01043018686,      0.6012366818,                 0,       56.94033871,     0.00780297764
          0,           0,         657,      -11.27917295,       -9.67660026,      -10.24750231,       -10.9354713,      -12.45320375,      -5.473276931,      -3.396439864,    9.94991975e-05,       6.460275802,                40,                40,                40,    0.001789260784,     0.01055880424,      0.6012279398,                 0,                 0,                 0,     0.07763949042,     -0.0104301804,      0.6012301849,                 0,       56.94091168,     0.00780297764
          0,           0,         658,      -11.27910107,      -9.676583685,      -10.24743413,       -10.9354008,      -12.45314033,      -5.473287989,       -3.39638428,   9.949919795e-05,       6.460275803,                40,                40,                40,    0.001789260784,     0.01055858425,      0.6012214454,                 0,                 0,                 0,     0.07763871327,     -0.0104301736,      0.6012236868,                 0,       56.94148297,    0.007903241659
          0,           0,         659,      -11.27899623,      -9.676567122,      -10.24736581,      -10.93528972,      -12.45307733,      -5.473299011,       -3.39632875,   9.949919841e-05,       6.460275804,                40,                40,                40,    0.001789260784,     0.01055836455,      0.6012149498,                 0,                 0,                 0,     0.07763793614,    -0.01043016648,      0.6012171875,                 0,        56.9420526,    0.007903241659
          0,           0,         660,       -11.2789535,      -9.676550537,      -10.24729748,       -10.9352573,      -12.45301474,      -5.473309997,      -3.396273272,   9.949919886e-05,       6.460275806,                40,                40,                40,    0.001789260784,     0.01055814515,       0.601208453,                 0,                 0,                 0,     0.07763715904,    -0.01043015901,       0.601210687,                 0,       56.94262057,    0.007903241659
          0,           0,         661,      -11.27889782,      -9.676533922,      -10.24722932,      -10.93520773,      -12.45295256,      -5.473320948,      -3.396217848,   9.949919931e-05,       6.460275807,                40,                40,                40,    0.001789260784,     0.01055792603,       0.601201955,                 0,                 0,                 0,     0.07763638196,    -0.01043015122,      0.6012041853,                 0,        56.9431869,    0.007903241659
          0,           0,         662,      -11.27883122,      -9.676517285,      -10.24716123,      -10.93514442,      -12.45289081,      -5.473331863,      -3.396162484,   9.949919977e-05,       6.460275808,                40,                40,                40,    0.001789260784,     0.01055770719,      0.6011954558,                 0,                 0,                 0,     0.07763560489,     -0.0104301431,      0.6011976825,                 0,       56.94375159,     0.00810767885
          0,           0,         663,      -11.27876456,      -9.676500626,       -10.2470932,      -10.93508123,      -12.45282947,      -5.473342743,      -3.396107182,   9.949920022e-05,        6.46027581,                40,                40,                40,    0.001789260784,     0.01055748865,      0.6011889554,                 0,                 0,                 0,     0.07763482785,    -0.01043013466,      0.6011911784,                 0,       56.94431464,     0.00810767885
          0,           0,         664,       -11.2786999,      -9.676483938,      -10.24702523,      -10.93502071,      -12.45276855,      -5.473353588,      -3.396051897,   9.949920067e-05,       6.460275811,                40,                40,                40,    0.001789260784,     0.01055727039,      0.6011824538,                 0,                 0,                 0,     0.07763405082,    -0.01043012588,      0.6011846731,                 0,       56.94487607,     0.00810767885
          0,           0,         665,      -11.27863559,      -9.676467222,      -10.24695733,       -10.9349607,      -12.45270805,      -5.473364395,      -3.395996589,   9.949920112e-05,       6.460275812,                40,                40,                40,    0.001789260784,     0.01055705241,       0.601175951,                 0,                 0,                 0,     0.07763327382,    -0.01043011678,      0.6011781666,                 0,       56.94543585,     0.01014306576
          0,           0,         666,      -11.27857099,      -9.676450481,       -10.2468895,      -10.93490032,      -12.45264796,      -5.473375166,      -3.395941334,   9.949920158e-05,       6.460275814,                40,                40,                40,    0.001789260784,     0.01055683473,       0.601169447,                 0,                 0,                 0,     0.07763249685,    -0.01043010734,       0.601171659,                 0,       56.94599398,     0.01014306576
          0,           0,         667,      -11.27850644,      -9.676433714,      -10.24682172,      -10.93484009,      -12.45258829,      -5.473385902,      -3.395886095,   9.949920203e-05,       6.460275815,                40,                40,                40,    0.001789260784,     0.01055661734,      0.6011629418,                 0,                 0,                 0,     0.07763171991,    -0.01043009757,      0.6011651502,                 0,       56.94655045,     0.01014306576
          0,           0,         668,      -11.27844162,       -9.67641692,      -10.24675402,      -10.93477968,      -12.45252903,      -5.473396604,      -3.395830933,   9.949920248e-05,       6.460275816,                40,                40,                40,    0.001789260784,     0.01055640024,      0.6011564354,                 0,                 0,                 0,     0.07763094299,    -0.01043008747,      0.6011586402,                 0,       56.94710524,     0.01014306576
          0,           0,         669,      -11.27837691,      -9.676400098,      -10.24668637,      -10.93471943,       -12.4524702,      -5.473407271,      -3.395775843,   9.949920293e-05,       6.460275818,                40,                40,                40,    0.001789260784,     0.01055618343,      0.6011499278,                 0,                 0,                 0,     0.07763016611,    -0.01043007703,       0.601152129,                 0,       56.94765836,     0.01014306576
          0,           0,         670,      -11.27831243,       -9.67638325,      -10.24661879,      -10.93465944,      -12.45241177,      -5.473417905,      -3.395720841,   9.949920339e-05,       6.460275819,                40,                40,                40,    0.001789260784,     0.01055596692,      0.6011434191,                 0,                 0,                 0,     0.07762938925,    -0.01043006626,      0.6011456167,                 0,       56.94820981,     0.01014306576
          0,           0,         671,      -11.27824807,      -9.676366374,      -10.24655126,      -10.93459967,      -12.45235377,      -5.473428504,      -3.395665915,   9.949920384e-05,        6.46027582,                40,                40,                40,    0.001789260784,      0.0105557507,      0.6011369091,                 0,                 0,                 0,     0.07762861242,    -0.01043005515,      0.6011391032,                 0,       56.94875959,     0.01014306576
          0,           0,         672,      -11.27818353,      -9.676349471,      -10.24648378,      -10.93453972,      -12.45229618,      -5.473439069,      -3.395611055,   9.949920429e-05,       6.460275822,                40,                40,                40,    0.001789260784,     0.01055553478,       0.601130398,                 0,                 0,                 0,     0.07762783562,    -0.01043004371,      0.6011325885,                 0,        56.9493077,     0.01014306576
          0,           0,         673,      -11.27811895,      -9.676332539,      -10.24641636,      -10.93447978,        -12.452239,      -5.473449601,      -3.395556258,   9.949920474e-05,       6.460275823,                40,                40,                40,    0.001789260784,     0.01055531914,      0.6011238857,                 0,                 0,                 0,     0.07762705885,    -0.01043003194,      0.6011260726,                 0,       56.94985416,     0.01014306576
          0,           0,         674,      -11.27805434,       -9.67631558,      -10.24634897,      -10.93441982,      -12.45218223,        -5.4734601,      -3.395501524,    9.94992052e-05,       6.460275825,                40,                40,                40,    0.001789260784,      0.0105551038,      0.6011173722,                 0,                 0,                 0,      0.0776262821,    -0.01043001984,      0.6011195556,                 0,       56.95039895,     0.01014306576
          0,           0,         675,      -11.27798922,      -9.676298592,      -10.24628161,       -10.9343594,      -12.45212588,      -5.473470565,      -3.395446857,   9.949920565e-05,       6.460275826,                40,                40,                40,    0.001789260784,     0.01055488874,      0.6011108575,                 0,                 0,                 0,     0.07762550538,     -0.0104300074,      0.6011130373,                 0,       56.95094209,     0.01014306576
          0,           0,         676,      -11.27792367,      -9.676281574,      -10.24621429,       -10.9342985,      -12.45206994,      -5.473480999,      -3.395392259,    9.94992061e-05,       6.460275827,                40,                40,                40,    0.001789260784,     0.01055467398,      0.6011043417,                 0,                 0,                 0,     0.07762472869,    -0.01042999463,      0.6011065179,                 0,       56.95148356,     0.01014306576
          0,           0,         677,      -11.27785853,      -9.676264527,      -10.24614701,      -10.93423805,      -12.45201441,        -5.4734914,      -3.395337728,   9.949920655e-05,       6.460275829,                40,                40,                40,    0.001789260784,     0.01055445951,      0.6010978246,                 0,                 0,                 0,     0.07762395203,    -0.01042998153,      0.6010999974,                 0,       56.95202337,     0.01014306576
          0,           0,         678,      -11.27779344,      -9.676247452,      -10.24607977,      -10.93417769,      -12.45195928,       -5.47350177,      -3.395283262,     9.9499207e-05,        6.46027583,                40,                40,                40,    0.001789260784,     0.01055424533,      0.6010913064,                 0,                 0,                 0,     0.07762317541,     -0.0104299681,      0.6010934757,                 0,       56.95256153,     0.01014306576
          0,           0,         679,      -11.27772836,       -9.67623035,      -10.24601256,      -10.93411743,      -12.45190457,      -5.473512108,      -3.395228786,   9.949920746e-05,       6.460275831,                40,                40,                40,    0.001789260784,     0.01055403144,       0.601084787,                 0,                 0,                 0,     0.07762239882,    -0.01042995434,      0.6010869528,                 0,       56.95309802,     0.01014306576
          0,           0,         680,       -11.2776631,      -9.676213219,      -10.24594538,      -10.93405703,      -12.45185026,      -5.473522414,      -3.395174224,   9.949920791e-05,       6.460275833,                40,                40,                40,    0.001789260784,     0.01055381784,      0.6010782665,                 0,                 0,                 0,     0.07762162227,    -0.01042994024,      0.6010804288,                 0,       56.95363286,     0.01014306576
          0,           0,         681,      -11.27759788,       -9.67619606,      -10.24587824,      -10.93399671,      -12.45179636,       -5.47353269,      -3.395119727,   9.949920836e-05,       6.460275834,                40,                40,                40,    0.001789260784,     0.01055360453,      0.6010717447,                 0,                 0,                 0,     0.07762084575,    -0.01042992581,      0.6010739036,                 0,       56.95416603,      0.0103628555
          0,           0,         682,      -11.27753246,      -9.676178872,      -10.24581113,      -10.93393634,      -12.45174285,      -5.473542936,      -3.395065286,   9.949920881e-05,       6.460275835,                40,                40,                40,    0.001789260784,     0.01055339152,      0.6010652218,                 0,                 0,                 0,     0.07762006927,    -0.01042991105,      0.6010673772,                 0,       56.95469754,      0.0103628555
          0,           0,         683,        -11.277467,      -9.676161657,      -10.24574406,      -10.93387604,      -12.45168976,      -5.473553151,       -3.39501091,   9.949920926e-05,       6.460275837,                40,                40,                40,    0.001789260784,     0.01055317879,      0.6010586978,                 0,                 0,                 0,     0.07761929282,    -0.01042989596,      0.6010608497,                 0,       56.95522739,      0.0103628555
          0,           0,         684,      -11.27740159,      -9.676144413,      -10.24567702,      -10.93381565,      -12.45163706,      -5.473563336,      -3.394956698,   9.949920971e-05,       6.460275838,                40,                40,                40,    0.001789260784,     0.01055296636,      0.6010521726,                 0,                 0,                 0,     0.07761851642,    -0.01042988054,       0.601054321,                 0,       56.95575558,      0.0103628555
          0,           0,         685,      -11.27733623,      -9.676127141,      -10.24561001,      -10.93375525,      -12.45158476,      -5.473573493,      -3.394902551,   9.949921016e-05,       6.460275839,                40,                40,                40,    0.001789260784,     0.01055275422,      0.6010456462,                 0,                 0,                 0,     0.07761774004,    -0.01042986478,      0.6010477912,                 0,       56.95628211,      0.0103628555
          0,           0,         686,      -11.27727082,      -9.676109841,      -10.24554304,       -10.9336949,      -12.45153285,      -5.473583621,      -3.394848465,   9.949921061e-05,       6.460275841,                40,                40,                40,    0.001789260784,     0.01055254236,      0.6010391186,                 0,                 0,                 0,     0.07761696371,     -0.0104298487,      0.6010412602,                 0,       56.95680698,      0.0103628555
          0,           0,         687,      -11.27720544,      -9.676092512,      -10.24547611,       -10.9336346,      -12.45148123,       -5.47359372,      -3.394802782,   9.949921107e-05,       6.460275842,                40,                40,                40,    0.001789260784,      0.0105523308,      0.6010325899,                 0,                 0,                 0,     0.07761618742,    -0.01042983228,      0.6010347281,                 0,       56.95733019,      0.0103628555
          0,           0,         688,      -11.27714816,      -9.676075142,      -10.24540915,      -10.93358156,      -12.45142996,      -5.473603793,      -3.394759992,   9.949921152e-05,       6.460275844,                40,                40,                40,    0.001789260784,     0.01055211953,        0.60102606,                 0,                 0,                 0,     0.07761541116,    -0.01042981553,      0.6010281948,                 0,       56.95785174,      0.0103628555
          0,           0,         689,      -11.27705956,      -9.676057743,      -10.24534221,      -10.93349122,      -12.45137906,       -5.47361384,      -3.394716834,   9.949921197e-05,       6.460275845,                40,                40,                40,    0.001789260784,     0.01055190855,      0.6010195289,                 0,                 0,                 0,     0.07761463494,    -0.01042979845,      0.6010216604,                 0,       56.95837164,      0.0103628555
          0,           0,         690,      -11.27699939,      -9.676040319,      -10.24527526,      -10.93343852,      -12.45132854,       -5.47362386,      -3.394673342,   9.949921242e-05,       6.460275846,                40,                40,                40,    0.001789260784,     0.01055169786,      0.6010129967,                 0,                 0,                 0,     0.07761385876,    -0.01042978105,      0.6010151248,                 0,        56.9588899,      0.0103628555
          0,           0,         691,      -11.27693928,      -9.676022865,      -10.24520834,      -10.93338538,      -12.45127841,      -5.473633853,      -3.394629519,   9.949921287e-05,       6.460275848,                40,                40,                40,    0.001789260784,     0.01055148745,      0.6010064633,                 0,                 0,                 0,      0.0776130826,    -0.01042976331,       0.601008588,                 0,       56.95940653,      0.0103628555
