"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1891,      -6.731601534,      -3.623859682,        -3.9642885,        -1.2952938,      -7.221646319,       2884.257161,     0.01505489476,       1.101912304,                 0,                 0,                 0,   -0.003407185172,     -0.1765188864,       1.087786035,                 0,        73.1929596,     0.03438518899
          0,           0,        1892,      -6.726106675,      -3.623882201,      -3.965974552,      -1.288471294,      -7.221653709,       2884.257161,     0.01505487631,       1.101911683,                 0,                 0,                 0,   -0.003407484888,     -0.1765187968,       1.087785421,                 0,       73.19300806,     0.03438518899
          0,           0,        1893,      -6.784471503,      -3.623931448,      -3.974378341,      -1.362537325,      -7.221661095,       2884.257161,     0.01505487629,       1.101911595,                 0,                 0,                 0,   -0.003407391932,     -0.1765187816,       1.087785334,                 0,       73.19300232,     0.03438518899
          0,           0,        1894,      -6.831694577,      -3.623956689,      -3.976995184,      -1.427505044,      -7.221668476,       2884.257161,     0.01505488719,       1.101911817,                 0,                 0,                 0,   -0.003407071079,     -0.1765188094,       1.087785555,                 0,       73.19296409,     0.03438518899
          0,           0,        1895,      -6.808550928,      -3.623954662,      -3.972737178,      -1.395284188,      -7.221675853,       2884.257161,     0.01505488652,       1.101911699,                 0,                 0,                 0,   -0.003407002926,     -0.1765187895,       1.087785438,                 0,       73.19295946,     0.03438518899
          0,           0,        1896,      -6.771177933,      -3.623953832,      -3.968791425,      -1.345355448,      -7.221683226,       2884.257161,      0.0150548744,       1.101911249,                 0,                 0,                 0,   -0.003407179121,     -0.1765187233,       1.087784992,                 0,       73.19298849,     0.03438518899
          0,           0,        1897,      -6.732830176,      -3.623951767,      -3.964567729,      -1.296808859,      -7.221690593,       2884.257161,     0.01505485653,       1.101910639,                 0,                 0,                 0,   -0.003407471855,      -0.176518635,       1.087784389,                 0,       73.19303486,     0.03438518899
          0,           0,        1898,      -6.728443809,      -3.623974991,      -3.966445246,      -1.291342246,      -7.221697957,       2884.257161,     0.01505483841,       1.101910027,                 0,                 0,                 0,   -0.003407765311,     -0.1765185466,       1.087783783,                 0,       73.19308231,     0.03438518899
          0,           0,        1899,      -6.785396389,      -3.624022759,      -3.974510132,      -1.363766622,      -7.221705316,       2884.257161,     0.01505483843,        1.10190994,                 0,                 0,                 0,   -0.003407672173,     -0.1765185313,       1.087783697,                 0,       73.19307643,     0.03438518899
          0,           0,        1900,      -6.830944773,      -3.624047152,      -3.976928332,      -1.426430424,       -7.22171267,       2884.257161,     0.01505484918,       1.101910157,                 0,                 0,                 0,   -0.003407354701,     -0.1765185586,       1.087783913,                 0,       73.19303861,     0.03438518899
          0,           0,        1901,      -6.807362137,      -3.624044779,      -3.972609706,      -1.393642186,       -7.22172002,       2884.257161,     0.01505484814,       1.101910028,                 0,                 0,                 0,   -0.003407294659,     -0.1765185371,       1.087783785,                 0,       73.19303504,     0.03438518899
          0,           0,        1902,      -6.770659184,      -3.624044368,      -3.968792623,      -1.344675099,      -7.221727365,       2884.257161,     0.01505483584,       1.101909572,                 0,                 0,                 0,   -0.003407475231,     -0.1765184701,       1.087783334,                 0,        73.1930646,     0.03438518899
          0,           0,        1903,      -6.733898487,      -3.624043243,      -3.964818034,      -1.298128567,      -7.221734706,       2884.257161,      0.0150548182,       1.101908969,                 0,                 0,                 0,   -0.003407763446,     -0.1765183827,       1.087782737,                 0,       73.19311028,     0.03438518899
          0,           0,        1904,      -6.730211323,      -3.624066847,      -3.966813719,      -1.293520225,      -7.221742042,       2884.257161,     0.01505480033,       1.101908364,                 0,                 0,                 0,   -0.003408051956,     -0.1765182952,       1.087782138,                 0,       73.19315695,     0.03438518899
          0,           0,        1905,      -6.785455046,      -3.624113047,       -3.97451757,      -1.363854259,      -7.221749373,       2884.257161,     0.01505480026,       1.101908273,                 0,                 0,                 0,   -0.003407961019,     -0.1765182795,       1.087782049,                 0,       73.19315128,     0.03438518899
          0,           0,        1906,      -6.829283744,      -3.624136607,      -3.976745357,      -1.424057781,        -7.2217567,       2884.257161,     0.01505481076,       1.101908483,                 0,                 0,                 0,   -0.003407648983,     -0.1765183057,       1.087782258,                 0,       73.19311421,     0.03438518899
          0,           0,        1907,      -6.806939544,      -3.624134656,       -3.97256576,      -1.393047026,      -7.221764022,       2884.257161,     0.01505480962,       1.101908351,                 0,                 0,                 0,   -0.003407591222,     -0.1765182838,       1.087782127,                 0,       73.19311093,     0.03438518899
          0,           0,        1908,      -6.770158167,      -3.624134117,      -3.968748275,      -1.344022414,       -7.22177134,       2884.257161,     0.01505479717,       1.101907891,                 0,                 0,                 0,   -0.003407775104,     -0.1765182162,       1.087781672,                 0,        73.1931409,     0.03438518899
          0,           0,        1909,      -6.735069641,      -3.624134143,      -3.965081103,      -1.299573456,      -7.221778653,       2884.257161,     0.01505477979,       1.101907295,                 0,                 0,                 0,   -0.003408058029,     -0.1765181298,       1.087781082,                 0,       73.19318581,     0.03438518899
          0,           0,        1910,      -6.734803475,      -3.624159731,       -3.96759233,      -1.299187653,      -7.221785962,       2884.257161,     0.01505476296,       1.101906719,                 0,                 0,                 0,   -0.003408324941,     -0.1765180465,       1.087780512,                 0,       73.19322943,     0.03438518899
          0,           0,        1911,      -6.790742237,      -3.624205067,      -3.975135411,      -1.370870744,      -7.221793265,       2884.257161,     0.01505476388,       1.101906657,                 0,                 0,                 0,   -0.003408213335,     -0.1765180347,       1.087780451,                 0,       73.19322082,     0.03438518899
          0,           0,        1912,      -6.834075176,      -3.624228169,      -3.977281883,       -1.43092685,      -7.221800565,       2884.257161,      0.0150547751,       1.101906888,                 0,                 0,                 0,    -0.00340788618,     -0.1765180638,       1.087780681,                 0,        73.1931816,     0.03438518899
          0,           0,        1913,      -6.810625208,      -3.624226146,      -3.973107062,      -1.398115618,      -7.221807859,       2884.257161,     0.01505477438,       1.101906767,                 0,                 0,                 0,   -0.003407819814,     -0.1765180435,       1.087780561,                 0,       73.19317709,     0.03438518899
          0,           0,        1914,      -6.770766589,      -3.624223984,      -3.968917917,      -1.344815017,      -7.221815149,       2884.257161,     0.01505476162,       1.101906298,                 0,                 0,                 0,     -0.0034080105,     -0.1765179746,       1.087780097,                 0,       73.19320797,     0.03438518899
          0,           0,        1915,       -6.73222503,      -3.624221471,      -3.964670301,      -1.296054832,      -7.221822434,       2884.257161,     0.01505474339,       1.101905677,                 0,                 0,                 0,   -0.003408311614,     -0.1765178848,       1.087779483,                 0,       73.19325539,     0.03438518899
          0,           0,        1916,      -6.729908832,      -3.624245422,      -3.966806292,      -1.293143001,      -7.221829714,       2884.257161,      0.0150547252,       1.101905063,                 0,                 0,                 0,   -0.003408607068,     -0.1765177961,       1.087778875,                 0,       73.19330301,     0.03438518899
          0,           0,        1917,      -6.789253301,      -3.624293433,      -3.975028269,      -1.368866137,      -7.221836989,       2884.257161,     0.01505472569,       1.101904989,                 0,                 0,                 0,   -0.003408504257,     -0.1765177827,       1.087778802,                 0,       73.19329569,     0.03438518899
          0,           0,        1918,      -6.838268746,      -3.624318845,      -3.977801426,      -1.436974925,       -7.22184426,       2884.257161,     0.01505473783,       1.101905247,                 0,                 0,                 0,   -0.003408157764,     -0.1765178155,       1.087779058,                 0,       73.19325379,     0.03438518899
          0,           0,        1919,      -6.815057498,       -3.62431682,      -3.973653068,      -1.404252605,      -7.221851526,       2884.257161,     0.01505473787,       1.101905148,                 0,                 0,                 0,    -0.00340807517,     -0.1765177983,       1.087778961,                 0,       73.19324705,     0.03438518899
          0,           0,        1920,      -6.771187187,      -3.624312438,      -3.968947232,      -1.345366856,      -7.221858787,       2884.257161,     0.01505472485,       1.101904672,                 0,                 0,                 0,   -0.003408271368,     -0.1765177284,       1.087778489,                 0,        73.1932787,     0.03438518899
          0,           0,        1921,      -6.730172791,      -3.624308178,      -3.964317253,      -1.293518513,      -7.221866044,       2884.257161,     0.01505470597,       1.101904033,                 0,                 0,                 0,   -0.003408586112,     -0.1765176361,       1.087777857,                 0,       73.19332805,     0.03438518899
          0,           0,        1922,      -6.728967595,      -3.624332656,      -3.966610013,      -1.291975555,      -7.221873295,       2884.257161,      0.0150546875,       1.101903411,                 0,                 0,                 0,   -0.003408887186,     -0.1765175463,       1.087777241,                 0,       73.19337652,     0.03438518899
          0,           0,        1923,      -6.792565971,      -3.624383047,      -3.975460672,      -1.373255044,      -7.221880542,       2884.257161,     0.01505468863,       1.101903355,                 0,                 0,                 0,    -0.00340877076,     -0.1765175355,       1.087777187,                 0,       73.19336736,     0.03438518899
          0,           0,        1924,      -6.845686105,      -3.624409778,      -3.978616032,      -1.447825213,      -7.221887784,       2884.257161,     0.01505470207,       1.101903651,                 0,                 0,                 0,    -0.00340839644,     -0.1765175736,        1.08777748,                 0,       73.19332161,     0.03438518899
          0,           0,        1925,      -6.818782938,      -3.624406403,      -3.974150965,      -1.409464457,      -7.221895021,       2884.257161,     0.01505470243,       1.101903561,                 0,                 0,                 0,   -0.003408307205,     -0.1765175577,       1.087777392,                 0,       73.19331394,     0.03438518899
          0,           0,        1926,      -6.771880763,      -3.624400583,      -3.969120677,      -1.346265458,      -7.221902253,       2884.257161,     0.01505468907,       1.101903075,                 0,                 0,                 0,   -0.003408510651,     -0.1765174865,       1.087776911,                 0,       73.19334663,     0.03438518899
          0,           0,        1927,      -6.726036934,      -3.624392466,      -3.963600578,      -1.288438141,       -7.22190948,       2884.257161,     0.01505466901,       1.101902403,                 0,                 0,                 0,   -0.003408850074,     -0.1765173895,       1.087776245,                 0,       73.19339946,     0.03438518899
          0,           0,        1928,      -6.717469116,      -3.624411834,      -3.964682343,        -1.2779214,      -7.221916702,       2884.257161,     0.01505464755,       1.101901695,                 0,                 0,                 0,   -0.003409214454,     -0.1765172878,       1.087775545,                 0,       73.19345684,     0.03438518899
          0,           0,        1929,      -6.781254074,      -3.624464951,      -3.974166095,       -1.35825433,      -7.221923919,       2884.257161,     0.01505464628,       1.101901572,                 0,                 0,                 0,   -0.003409147888,     -0.1765172676,       1.087775423,                 0,       73.19345479,     0.03438518899
          0,           0,        1930,      -6.840599875,      -3.624494673,      -3.978105845,      -1.440320312,      -7.221931131,       2884.257161,      0.0150546594,       1.101901859,                 0,                 0,                 0,   -0.003408779758,     -0.1765173045,       1.087775708,                 0,       73.19341006,     0.03438518899
