"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         168,       -6.31569254,      -3.123812604,      -3.215991398,      -2.862089727,     -0.8853867637,      -8.043897089,       163.7012615,     0.04766845494,     -0.1567340136,     0.03284468519,    -0.07785963022,    0.002312567224,    -0.01950498174,     0.04766845494,     0.03284468519,     -0.1567340136,      -3.288002805,    0.002832548462
          0,           0,         169,      -6.305219306,      -3.124263755,      -3.215875499,      -2.862510217,     -0.8744450836,      -8.043798876,       163.7012615,     0.04766009586,     -0.1567344727,     0.03284505707,    -0.07785990187,    0.002312299484,    -0.01950143509,     0.04766009586,     0.03284505707,     -0.1567344727,      -3.288589121,    0.002833163908
          0,           0,         170,      -6.295841795,      -3.124697283,       -3.21565571,      -2.862941132,     -0.8646020936,      -8.043700674,       163.7012615,     0.04765186912,      -0.156734944,     0.03284555747,    -0.07786018281,      0.0023120325,    -0.01949794663,     0.04765186912,     0.03284555747,      -0.156734944,       -3.28916676,    0.002833775813
          0,           0,         171,      -6.287347276,       -3.12511285,       -3.21534167,      -2.863381524,     -0.8556427343,      -8.043602483,       163.7012615,     0.04764376121,     -0.1567354274,     0.03284616819,    -0.07786047373,    0.002311767447,    -0.01949451047,     0.04764376121,     0.03284616819,     -0.1567354274,       -3.28973665,    0.002834384483
          0,           0,         172,      -6.279566976,      -3.125510488,      -3.214943746,       -2.86383021,     -0.8473982477,      -8.043504302,       163.7012615,     0.04763575673,     -0.1567359243,     0.03284686806,    -0.07786077567,    0.002311505069,    -0.01949112004,     0.04763575673,     0.03284686806,     -0.1567359243,      -3.290299872,    0.002834990165
          0,           0,         173,      -6.272373555,      -3.125890576,       -3.21447243,      -2.864285754,     -0.8397433493,      -8.043406135,       163.7012615,     0.04762783925,     -0.1567364367,     0.03284763417,    -0.07786108993,    0.002311245732,    -0.01948776834,     0.04762783925,     0.03284763417,     -0.1567364367,      -3.290857599,    0.002835593041
          0,           0,         174,      -6.265677244,      -3.126253808,      -3.213937872,      -2.864746491,     -0.8325919027,      -8.043307983,       163.7012615,     0.04761999208,     -0.1567369675,     0.03284844325,    -0.07786141791,    0.002310989486,    -0.01948444828,     0.04761999208,     0.03284844325,     -0.1567369675,      -3.291411036,     0.00283619325
          0,           0,         175,      -6.259420704,      -3.126601162,      -3.213349562,      -2.865210548,     -0.8258911849,      -8.043209849,       163.7012615,     0.04761219906,     -0.1567375196,     0.03284927293,    -0.07786176098,     0.00231073612,    -0.01948115294,     0.04761219906,     0.03284927293,     -0.1567375196,       -3.29196136,    0.002836790887
          0,           0,         176,      -6.253572827,      -3.126933863,      -3.212716155,      -2.865675906,      -0.819615096,      -8.043111737,       163.7012615,     0.04760444512,     -0.1567380962,     0.03285010283,    -0.07786212045,     0.00231048522,    -0.01947787581,     0.04760444512,     0.03285010283,     -0.1567380962,      -3.292509677,    0.002837386018
          0,           0,         177,       -6.24812201,      -3.127253343,      -3.212045417,      -2.866140454,     -0.8137568679,      -8.043013651,       163.7012615,     0.04759671677,     -0.1567387007,      0.0328509155,    -0.07786249745,     0.00231023622,    -0.01947461103,     0.04759671677,      0.0328509155,     -0.1567387007,      -3.293056986,    0.002837978684
          0,           0,         178,      -6.243069446,      -3.127561189,      -3.211344252,      -2.866602065,     -0.8083219205,      -8.042915597,       163.7012615,     0.04758900244,     -0.1567393362,     0.03285169702,    -0.07786289292,    0.002309988435,    -0.01947135343,     0.04758900244,     0.03285169702,     -0.1567393362,      -3.293604155,    0.002838568914
          0,           0,         179,      -6.238423042,      -3.127859104,      -3.210618808,      -2.867058663,     -0.8033214779,      -8.042817578,       163.7012615,     0.04758129266,     -0.1567400059,     0.03285243737,    -0.07786330762,    0.002309741098,    -0.01946809869,     0.04758129266,     0.03285243737,     -0.1567400059,      -3.294151906,    0.002839156727
          0,           0,         180,      -6.234192408,      -3.128148851,      -3.209874577,       -2.86750829,     -0.7987674042,      -8.042719597,       163.7012615,     0.04757358007,     -0.1567407129,     0.03285313042,    -0.07786374209,    0.002309493384,    -0.01946484332,     0.04757358007,     0.03285313042,     -0.1567407129,      -3.294700812,     0.00283974214
          0,           0,         181,      -6.230385177,      -3.128432201,      -3.209116506,      -2.867949165,     -0.7946685046,      -8.042621659,       163.7012615,     0.04756585939,     -0.1567414602,      0.0328537738,    -0.07786419672,    0.002309244434,    -0.01946158466,     0.04756585939,      0.0328537738,     -0.1567414602,      -3.295251305,    0.002840325168
          0,           0,         182,      -6.227004718,      -3.128710889,      -3.208349052,      -2.868379729,     -0.7910283159,      -8.042523765,       163.7012615,     0.04755812726,     -0.1567422508,     0.03285436845,    -0.07786467173,    0.002308993378,    -0.01945832081,     0.04755812726,     0.03285436845,     -0.1567422508,      -3.295803679,    0.002840905827
          0,           0,         183,       -6.22404911,      -3.128986564,      -3.207576206,       -2.86879868,     -0.7878442199,      -8.042425916,       163.7012615,     0.04755038204,     -0.1567430876,     0.03285491806,    -0.07786516728,    0.002308739357,    -0.01945505057,     0.04755038204,     0.03285491806,     -0.1567430876,      -3.296358112,    0.002841484138
          0,           0,         184,      -6.221511131,      -3.129260747,       -3.20680147,      -2.869204997,     -0.7851075989,      -8.042328111,       163.7012615,     0.04754262358,     -0.1567439735,     0.03285542839,    -0.07786568344,    0.002308481552,    -0.01945177331,     0.04754262358,     0.03285542839,     -0.1567439735,      -3.296914677,    0.002842060122
          0,           0,         185,      -6.219378935,      -3.129534798,      -3.206027801,      -2.869597943,     -0.7828046947,      -8.042230349,       163.7012615,     0.04753485293,     -0.1567449114,     0.03285590663,    -0.07786622029,    0.002308219206,     -0.0194484889,     0.04753485293,     0.03285590663,     -0.1567449114,      -3.297473364,    0.002842633805
          0,           0,         186,       -6.21763714,      -3.129809883,      -3.205257557,      -2.869977069,     -0.7809178523,      -8.042132628,       163.7012615,     0.04752707216,     -0.1567459043,     0.03285636068,    -0.07786677789,    0.002307951659,    -0.01944519757,     0.04752707216,     0.03285636068,     -0.1567459043,      -3.298034092,    0.002843205212
          0,           0,         187,      -6.216268034,      -3.130086956,      -3.204492436,      -2.870342203,      -0.779426875,      -8.042034945,       163.7012615,     0.04751928406,     -0.1567469549,     0.03285679853,    -0.07786735637,    0.002307678379,    -0.01944189986,     0.04751928406,     0.03285679853,     -0.1567469549,      -3.298596728,     0.00284377437
          0,           0,         188,      -6.215252735,      -3.130366748,      -3.203733448,      -2.870693431,     -0.7783102972,      -8.041937295,       163.7012615,     0.04751149196,     -0.1567480662,      0.0328572278,    -0.07786795593,    0.002307398996,    -0.01943859651,     0.04751149196,      0.0328572278,     -0.1567480662,      -3.299161103,    0.002844341305
          0,           0,         189,      -6.214572157,      -3.130649753,      -3.202980902,      -2.871031077,     -0.7775464559,      -8.041839675,       163.7012615,     0.04750369955,     -0.1567492408,     0.03285765526,    -0.07786857687,    0.002307113327,    -0.01943528838,     0.04750369955,     0.03285765526,     -0.1567492408,      -3.299727017,    0.002844906042
          0,           0,         190,      -6.214207759,      -3.130936239,      -3.202234435,      -2.871355675,     -0.7771143032,      -8.041742082,       163.7012615,     0.04749591073,     -0.1567504815,      0.0328580866,    -0.07786921958,    0.002306821414,    -0.01943197641,     0.04749591073,      0.0328580866,     -0.1567504815,      -3.300294258,    0.002845468603
          0,           0,         191,      -6.214142026,      -3.131226249,      -3.201493063,      -2.871667947,     -0.7769939555,      -8.041644511,       163.7012615,     0.04748812946,     -0.1567517906,     0.03285852624,    -0.07786988458,    0.002306523541,    -0.01942866159,     0.04748812946,     0.03285852624,     -0.1567517906,      -3.300862604,    0.002846029009
          0,           0,         192,      -6.214358743,      -3.131519621,      -3.200755258,      -2.871968772,     -0.7771670004,       -8.04154696,       163.7012615,     0.04748035965,     -0.1567531708,      0.0328589773,    -0.07787057251,    0.002306220259,    -0.01942534487,     0.04748035965,      0.0328589773,     -0.1567531708,      -3.301431832,    0.002846587277
          0,           0,         193,      -6.214843068,      -3.131815997,      -3.200019044,      -2.872259156,     -0.7776166039,      -8.041449428,       163.7012615,     0.04747260512,      -0.156754624,      0.0328594416,    -0.07787128411,    0.002305912396,    -0.01942202718,     0.04747260512,      0.0328594416,      -0.156754624,      -3.302001726,    0.002847143418
          0,           0,         194,       -6.21558147,      -3.132114854,      -3.199282107,      -2.872540205,     -0.7783274655,      -8.041351916,       163.7012615,     0.04746486944,     -0.1567561525,     0.03285991982,    -0.07787202023,     0.00230560107,    -0.01941870942,     0.04746486944,     0.03285991982,     -0.1567561525,      -3.302572079,    0.002847697441
          0,           0,         195,      -6.216561581,      -3.132415522,      -3.198541906,      -2.872813096,     -0.7792856738,      -8.041254422,       163.7012615,     0.04745715595,     -0.1567577581,     0.03286041164,    -0.07787278179,    0.002305287686,     -0.0194153924,     0.04745715595,     0.03286041164,     -0.1567577581,      -3.303142698,    0.002848249347
          0,           0,         196,       -6.21777199,      -3.132717212,      -3.197795797,      -2.873079046,     -0.7804785117,       -8.04115695,       163.7012615,     0.04744946764,     -0.1567594424,      0.0328609159,    -0.07787356974,    0.002304973931,    -0.01941207684,     0.04744946764,      0.0328609159,     -0.1567594424,      -3.303713407,    0.002848799133
          0,           0,         197,      -6.219202059,      -3.133019042,      -3.197041141,      -2.873339284,     -0.7818942576,      -8.041059503,       163.7012615,     0.04744180713,     -0.1567612067,     0.03286143083,    -0.07787438503,    0.002304661762,    -0.01940876338,     0.04744180713,     0.03286143083,     -0.1567612067,      -3.304284052,    0.002849346785
          0,           0,         198,      -6.220841751,      -3.133320063,      -3.196275411,      -2.873595027,     -0.7835220179,      -8.040962083,       163.7012615,     0.04743417662,     -0.1567630521,     0.03286195425,    -0.07787522857,    0.002304353386,    -0.01940545252,     0.04743417662,     0.03286195425,     -0.1567630521,      -3.304854501,    0.002849892286
          0,           0,         199,       -6.22268153,      -3.133619287,      -3.195496282,      -2.873847448,     -0.7853516126,      -8.040864696,       163.7012615,     0.04742657784,     -0.1567649793,     0.03286248372,    -0.07787610114,    0.002304051233,    -0.01940214464,     0.04742657784,     0.03286248372,     -0.1567649793,      -3.305424646,    0.002850435606
          0,           0,         200,       -6.22471232,      -3.133915711,      -3.194701712,      -2.874097654,     -0.7873735228,      -8.040767345,       163.7012615,     0.04741901204,     -0.1567669885,     0.03286301667,    -0.07787700332,    0.002303757926,    -0.01939883994,     0.04741901204,     0.03286301667,     -0.1567669885,      -3.305994405,    0.002850976709
          0,           0,         201,      -6.226925513,      -3.134208342,      -3.193890002,      -2.874346664,     -0.7895788908,      -8.040670036,       163.7012615,     0.04741147994,     -0.1567690795,     0.03286355058,    -0.07787793547,    0.002303476243,    -0.01939553845,     0.04741147994,     0.03286355058,     -0.1567690795,      -3.306563722,    0.002851515547
          0,           0,         202,      -6.229313022,      -3.134496218,      -3.193059843,      -2.874595393,     -0.7919595506,      -8.040572771,       163.7012615,     0.04740398169,     -0.1567712516,     0.03286408297,    -0.07787889756,    0.002303209072,    -0.01939224003,     0.04740398169,     0.03286408297,     -0.1567712516,      -3.307132565,    0.002852052066
          0,           0,         203,      -6.231867327,      -3.134778432,      -3.192210348,      -2.874844631,     -0.7945080608,      -8.040475555,       163.7012615,     0.04739651693,     -0.1567735032,     0.03286461156,    -0.07787988919,    0.002302959362,    -0.01938894429,     0.04739651693,     0.03286461156,     -0.1567735032,      -3.307700931,    0.002852586201
          0,           0,         204,      -6.234581504,      -3.135054145,      -3.191341073,      -2.875095037,     -0.7972177072,      -8.040378389,       163.7012615,     0.04738908472,     -0.1567758321,     0.03286513422,    -0.07788090942,    0.002302730074,    -0.01938565064,     0.04738908472,     0.03286513422,     -0.1567758321,      -3.308268836,    0.002853117883
          0,           0,         205,      -6.237449206,      -3.135322607,      -3.190452018,      -2.875347131,     -0.8000824489,      -8.040281274,       163.7012615,     0.04738168358,     -0.1567782355,       0.032865649,    -0.07788195679,    0.002302524126,    -0.01938235826,     0.04738168358,       0.032865649,     -0.1567782355,      -3.308836319,    0.002853647036
          0,           0,         206,      -6.240464565,      -3.135583166,      -3.189543631,      -2.875601293,     -0.8030967912,      -8.040184212,       163.7012615,     0.04737431149,     -0.1567807093,     0.03286615413,    -0.07788302919,    0.002302344331,     -0.0193790661,     0.04737431149,     0.03286615413,     -0.1567807093,      -3.309403437,    0.002854173582
          0,           0,         207,      -6.243622025,      -3.135835278,      -3.188616785,      -2.875857764,     -0.8062555755,       -8.04001739,       163.7012615,     0.04736013162,     -0.1567859448,     0.03286719499,    -0.07788526059,    0.002302124692,    -0.01937267856,     0.04736013162,     0.03286719499,     -0.1567859448,      -3.310504838,    0.002855186523
          0,           0,         208,      -6.251246732,      -3.136271218,      -3.186746042,      -2.876367396,     -0.8138549868,      -8.039691913,       163.7012615,     0.04733302015,     -0.1567968517,     0.03286922895,    -0.07788967683,    0.002302277958,    -0.01936027415,     0.04733302015,     0.03286922895,     -0.1567968517,      -3.312631462,    0.002857101012
          0,           0,         209,      -6.270803192,      -3.136915995,      -3.183017436,       -2.87737004,     -0.8333093865,      -8.039068835,       163.7012615,     0.04728055848,     -0.1568173138,     0.03287236871,    -0.07789684394,    0.002304554306,    -0.01933585997,     0.04728055848,     0.03287236871,     -0.1568173138,      -3.316739878,    0.002860655019
          0,           0,         210,      -6.319339073,      -3.137610504,      -3.176334658,      -2.879193371,     -0.8813828557,      -8.037914497,       163.7012615,     0.04718148001,     -0.1568555866,      0.0328764731,    -0.07790906641,    0.002313613969,    -0.01928952827,     0.04718148001,      0.0328764731,     -0.1568555866,       -3.32451603,    0.002867104103
          0,           0,         211,      -6.409929961,      -3.137712698,      -3.168229874,      -2.881563617,     -0.9675486606,      -8.035881487,       163.7012615,      0.0470100646,     -0.1569342992,     0.03288167381,    -0.07793926236,    0.002331699213,    -0.01921113776,      0.0470100646,     0.03288167381,     -0.1569342992,      -3.338312775,    0.002878296263
          0,           0,         212,      -6.497222131,      -3.136054696,      -3.167097885,      -2.880691857,      -1.035750924,      -8.032516801,       163.7012615,     0.04672478479,      -0.157043146,     0.03288201209,    -0.07798903058,    0.002334428003,    -0.01909224186,     0.04672478479,     0.03288201209,      -0.157043146,       -3.36102449,    0.002896436463
          0,           0,         213,      -6.508926533,      -3.133233238,      -3.179950171,      -2.870146092,      -1.033522656,      -8.027314117,       163.7012615,     0.04625814542,     -0.1571103893,     0.03287797381,     -0.0780268125,    0.002296751999,    -0.01891414729,     0.04625814542,     0.03287797381,     -0.1571103893,      -3.396383229,     0.00292338968
          0,           0,         214,      -6.647972116,      -3.131831503,      -3.189523073,      -2.853584163,      -1.159981869,      -8.023801178,       163.7012615,      0.0461770929,     -0.1571121451,     0.03286765122,    -0.07802862463,    0.002293019265,    -0.01888095299,      0.0461770929,     0.03286765122,     -0.1571121451,      -3.402382766,    0.002928743553
          0,           0,         215,      -6.646629577,      -3.134726363,      -3.197723451,      -2.853701045,      -1.201677922,      -8.022105495,       163.7012615,     0.04603890497,     -0.1571232692,     0.03287060274,     -0.0780353971,    0.002285032903,    -0.01882548739,     0.04603890497,     0.03287060274,     -0.1571232692,      -3.412836803,    0.002938254725
          0,           0,         216,      -6.515912752,      -3.139230104,      -3.200639241,      -2.857377042,      -1.084843621,      -8.019267193,       163.7012615,     0.04579648634,     -0.1571678143,     0.03287959638,     -0.0780565273,    0.002278422359,    -0.01872672918,     0.04579648634,     0.03287959638,     -0.1571678143,      -3.431874951,    0.002954036045
          0,           0,         217,      -6.726331312,      -3.142966098,      -3.191197569,      -2.860127251,       -1.30318068,      -8.014817331,       163.7012615,     0.04541631254,     -0.1572504805,     0.03288349127,    -0.07809589199,    0.002270515646,    -0.01857293937,     0.04541631254,     0.03288349127,     -0.1572504805,      -3.462422899,    0.002978193946
          0,           0,         218,      -6.912422093,      -3.143147184,      -3.189447323,      -2.852229887,      -1.412667016,       -8.00939323,       163.7012615,     0.04505312487,     -0.1573285607,     0.03288318285,    -0.07813336909,    0.002260103317,    -0.01842575727,     0.04505312487,     0.03288318285,     -0.1573285607,      -3.492067668,    0.003002957993
          0,           0,         219,      -7.003570472,      -3.144415422,      -3.192291153,      -2.845041429,      -1.492247885,      -8.006689478,       163.7012615,     0.04499203839,     -0.1573332283,     0.03287573087,    -0.07813591781,    0.002258960371,    -0.01839993256,     0.04499203839,     0.03287573087,     -0.1573332283,      -3.496912651,    0.003007624318
          0,           0,         220,      -6.711909882,      -3.147051892,      -3.196730385,      -2.845711624,      -1.290218383,      -8.005310928,       163.7012615,     0.04489066366,     -0.1573492814,     0.03287873924,    -0.07814387304,    0.002256615583,    -0.01835729402,     0.04489066366,     0.03287873924,     -0.1573492814,      -3.505167191,    0.003016001253
          0,           0,         221,       -6.54840732,      -3.150705683,      -3.196816278,      -2.848664645,      -1.124087425,       -8.00295436,       163.7012615,       0.044709046,     -0.1573995332,     0.03288771567,    -0.07816616887,     0.00225619394,    -0.01827997554,       0.044709046,     0.03288771567,     -0.1573995332,      -3.520529898,    0.003030362645
          0,           0,         222,      -6.718285072,      -3.153807939,      -3.186869717,      -2.851553909,      -1.302981096,      -7.999187989,       163.7012615,      0.0444034463,     -0.1574920111,     0.03289165556,    -0.07820739944,    0.002254103664,    -0.01815300383,      0.0444034463,     0.03289165556,     -0.1574920111,      -3.546842064,    0.003053208471
          0,           0,         223,      -6.940533649,      -3.153497913,      -3.181545528,       -2.84682686,      -1.448540099,      -7.993558274,       163.7012615,     0.04393362091,     -0.1575847197,     0.03288905294,    -0.07825214313,    0.002228915032,    -0.01796855382,     0.04393362091,     0.03288905294,     -0.1575847197,      -3.586882129,    0.003086623752
          0,           0,         224,       -6.75470968,      -3.150761382,      -3.181585121,      -2.831320676,      -1.260512461,      -7.989745714,       163.7012615,     0.04384984304,     -0.1575891459,     0.03287936179,    -0.07825489738,     0.00222640293,    -0.01793348166,     0.04384984304,     0.03287936179,     -0.1575891459,      -3.593836033,    0.003093944585
          0,           0,         225,      -6.617960936,      -3.154464696,      -3.191243021,      -2.832676741,      -1.185922805,       -7.98779779,       163.7012615,     0.04370993647,     -0.1576157121,      0.0328861815,    -0.07826779224,    0.002222902969,    -0.01787485427,     0.04370993647,      0.0328861815,     -0.1576157121,       -3.60594695,    0.003106570989
          0,           0,         226,      -6.494438648,      -3.159819763,      -3.190089269,      -2.837926168,      -1.065428697,       -7.98462679,       163.7012615,     0.04346443359,      -0.157694673,     0.03289537243,    -0.07830435207,    0.002224171689,    -0.01777142234,     0.04346443359,     0.03289537243,      -0.157694673,      -3.628131325,    0.003126717627
          0,           0,         227,      -6.875469174,      -3.162599827,      -3.177665857,      -2.839416037,      -1.457247563,      -7.979801698,       163.7012615,     0.04307534151,     -0.1578001879,      0.0328964427,    -0.07835606055,    0.002213800656,    -0.01761497976,     0.04307534151,      0.0328964427,     -0.1578001879,      -3.663353148,    0.003156092464
          0,           0,         228,      -6.832365969,      -3.160423786,      -3.175623599,      -2.828332024,      -1.331095304,      -7.976819598,       163.7012615,     0.04300847692,     -0.1578059276,       0.032888149,    -0.07835933873,    0.002212426418,    -0.01758681779,     0.04300847692,       0.032888149,     -0.1578059276,      -3.669181959,    0.003161908903
          0,           0,         229,      -6.760232246,         -3.163207,      -3.181080361,      -2.828915948,      -1.330972345,      -7.975215672,       163.7012615,     0.04289842116,     -0.1578262336,     0.03289253962,    -0.07836956442,    0.002209629907,    -0.01754070473,     0.04289842116,     0.03289253962,     -0.1578262336,      -3.679068584,    0.003172045251
          0,           0,         230,       -6.56843459,      -3.167261328,      -3.180920269,        -2.8322784,      -1.141208339,      -7.972544972,       163.7012615,     0.04269947898,     -0.1578813811,     0.03290080559,    -0.07839491713,    0.002207926482,    -0.01745728324,     0.04269947898,     0.03290080559,     -0.1578813811,      -3.697501348,    0.003188636418
          0,           0,         231,      -6.843423232,      -3.170117755,      -3.170913421,      -2.834208022,      -1.423626802,       -7.96840007,       163.7012615,     0.04236932003,     -0.1579656919,     0.03290221186,    -0.07843584113,    0.002199226149,    -0.01732400091,     0.04236932003,     0.03290221186,     -0.1579656919,      -3.728303684,    0.003213596305
          0,           0,         232,      -6.884983205,      -3.168654115,       -3.16842398,      -2.826191828,      -1.376691254,      -7.966057341,       163.7012615,     0.04231527381,     -0.1579707268,     0.03289524083,    -0.07843862297,    0.002198179634,     -0.0173012311,     0.04231527381,     0.03289524083,     -0.1579707268,      -3.733184559,    0.003218144327
          0,           0,         233,      -6.873081165,       -3.17088461,      -3.171548581,      -2.826466574,      -1.440823257,      -7.964739401,       163.7012615,     0.04222615823,     -0.1579853776,     0.03289723877,    -0.07844619763,    0.002195751168,    -0.01726409197,     0.04222615823,     0.03289723877,     -0.1579853776,      -3.741410165,    0.003226183344
          0,           0,         234,      -6.642080535,      -3.174131306,      -3.171725785,      -2.828651529,       -1.21690608,      -7.962495747,       163.7012615,     0.04206403874,      -0.158024433,     0.03290427561,    -0.07846436836,    0.002192855955,    -0.01719662939,     0.04206403874,     0.03290427561,      -0.158024433,      -3.756758452,    0.003239695207
          0,           0,         235,      -6.821885346,      -3.177046861,      -3.164475508,      -2.830563047,      -1.400858192,      -7.958938144,       163.7012615,      0.0417863997,     -0.1580932586,     0.03290604478,    -0.07849773402,    0.002186479523,    -0.01708401639,      0.0417863997,     0.03290604478,     -0.1580932586,      -3.783366352,    0.003260574379
          0,           0,         236,      -6.958112011,      -3.176480663,       -3.16231503,      -2.824957609,       -1.43983037,      -7.953684062,       163.7012615,     0.04136198065,     -0.1581715889,     0.03290116817,    -0.07853856708,    0.002163811149,    -0.01691817202,     0.04136198065,     0.03290116817,     -0.1581715889,      -3.824081594,     0.00328981004
          0,           0,         237,      -6.707792038,      -3.173231238,       -3.16599424,      -2.808954623,      -1.217109173,      -7.950416092,       163.7012615,     0.04129069575,     -0.1581758191,     0.03289276148,    -0.07854132469,    0.002161792486,    -0.01688821242,     0.04129069575,     0.03289276148,     -0.1581758191,      -3.830785996,    0.003295913601
          0,           0,         238,       -6.57642142,      -3.177610429,      -3.176551238,       -2.81043962,      -1.142097948,      -7.948553108,       163.7012615,     0.04117108272,     -0.1582012029,     0.03289951816,    -0.07855365542,    0.002159677372,    -0.01683772844,     0.04117108272,     0.03289951816,     -0.1582012029,      -3.842532003,    0.003306292798
          0,           0,         239,      -6.462072243,      -3.184292605,      -3.175813718,       -2.81583937,      -1.032456398,      -7.945545619,       163.7012615,     0.04095597578,     -0.1582761415,     0.03290753843,    -0.07858821402,    0.002162562849,    -0.01674667068,     0.04095597578,     0.03290753843,     -0.1582761415,      -3.864543292,    0.003322555141
          0,           0,         240,      -6.862725665,      -3.187755923,      -3.163364225,      -2.817407659,      -1.452119203,      -7.941027422,       163.7012615,     0.04060901537,     -0.1583801445,     0.03290698487,    -0.07863945868,    0.002154505175,    -0.01660686477,     0.04060901537,     0.03290698487,     -0.1583801445,      -3.900122745,    0.003345812139
          0,           0,         241,      -6.809097474,      -3.184618085,      -3.161454673,      -2.806516353,      -1.310740605,       -7.93848462,       163.7012615,     0.04055219705,     -0.1583859466,     0.03289971205,    -0.07864277137,    0.002153370752,    -0.01658284273,     0.04055219705,     0.03289971205,     -0.1583859466,      -3.905730346,    0.003350257238
          0,           0,         242,      -6.743432664,      -3.187667321,      -3.166859589,      -2.807255912,      -1.314894152,      -7.936949947,       163.7012615,     0.04045848103,     -0.1584069136,     0.03290412567,    -0.07865335709,    0.002151362964,     -0.0165433432,     0.04045848103,     0.03290412567,     -0.1584069136,       -3.91529562,    0.003357990952
          0,           0,         243,      -6.537075522,      -3.192428521,       -3.16644545,      -2.810892358,      -1.109166867,      -7.934414316,       163.7012615,     0.04028351344,     -0.1584629101,     0.03291148116,    -0.07867956431,    0.002150974722,    -0.01646991382,     0.04028351344,     0.03291148116,     -0.1584629101,      -3.933691394,     0.00337065088
          0,           0,         244,      -6.817380318,      -3.195684016,       -3.15563608,      -2.813126683,      -1.398469366,      -7.930524771,       163.7012615,     0.03998734118,      -0.158545862,     0.03291156236,    -0.07872054302,    0.002143838441,     -0.0163505959,     0.03998734118,     0.03291156236,      -0.158545862,      -3.964901324,    0.003389861325
          0,           0,         245,      -6.861077234,       -3.19325337,       -3.15277319,      -2.805327792,      -1.353180278,      -7.928537474,       163.7012615,     0.03994111782,     -0.1585507284,     0.03290537805,    -0.07872327462,     0.00214295339,    -0.01633109786,     0.03994111782,     0.03290537805,     -0.1585507284,      -3.969611695,    0.003393290933
          0,           0,         246,      -6.862865353,      -3.195631286,       -3.15572285,      -2.805733026,      -1.428010858,      -7.927276229,       163.7012615,     0.03986498367,     -0.1585652859,     0.03290746673,    -0.07873092791,    0.002141002211,    -0.01629929199,     0.03986498367,     0.03290746673,     -0.1585652859,      -3.977558031,    0.003399407418
          0,           0,         247,      -6.610142986,      -3.199351497,       -3.15574777,       -2.80815022,       -1.18286517,      -7.925143074,       163.7012615,     0.03972260326,     -0.1586047939,     0.03291379555,    -0.07875000615,    0.002139354872,    -0.01623999551,     0.03972260326,     0.03291379555,     -0.1586047939,      -3.992809657,    0.003409846651
          0,           0,         248,      -6.800396524,      -3.202691756,      -3.148158192,      -2.810294109,      -1.378111708,      -7.921794643,       163.7012615,     0.03947407196,     -0.1586724128,     0.03291444154,    -0.07878361122,    0.002134567374,    -0.01613928614,     0.03947407196,     0.03291444154,     -0.1586724128,       -4.01966164,    0.003426462056
          0,           0,         249,      -6.939597843,       -3.20152309,      -3.146262054,        -2.8047361,      -1.419630649,      -7.920234419,       163.7012615,     0.03943690668,     -0.1586767772,     0.03290945028,    -0.07878599894,     0.00213398295,    -0.01612357815,     0.03943690668,     0.03290945028,     -0.1586767772,      -4.023560429,     0.00342922078
          0,           0,         250,      -6.977896645,      -3.203467696,      -3.147909106,       -2.80494285,      -1.535214244,       -7.92005592,       163.7012615,     0.03943152809,     -0.1586769969,     0.03290879722,    -0.07878614881,     0.00213389216,    -0.01612127277,     0.03943152809,     0.03290879722,     -0.1586769969,      -4.024114828,      0.0034296216
          0,           0,         251,      -6.892605005,      -3.203851975,      -3.148152723,      -2.805060313,        -1.4614038,      -7.919914325,       163.7012615,     0.03942164233,      -0.158677755,     0.03290762967,    -0.07878659039,    0.002133729036,     -0.0161170488,     0.03942164233,     0.03290762967,      -0.158677755,      -4.025143185,    0.003430369463
          0,           0,         252,      -6.774863724,      -3.204555919,      -3.148618691,      -2.805290382,      -1.350075639,      -7.919637448,       163.7012615,     0.03940436812,     -0.1586798382,     0.03290638559,    -0.07878774054,    0.002133425069,     -0.0161097091,     0.03940436812,     0.03290638559,     -0.1586798382,      -4.026960608,    0.003431743453
          0,           0,         253,      -6.654307795,      -3.205755935,      -3.149086892,      -2.805816651,      -1.230231254,      -7.919107889,       163.7012615,     0.03937506921,     -0.1586848402,     0.03290764579,    -0.07879049665,    0.002132751423,    -0.01609739379,     0.03937506921,     0.03290764579,     -0.1586848402,      -4.030084095,    0.003434268852
          0,           0,         254,      -6.559432963,      -3.207675007,      -3.148304208,      -2.807091968,      -1.132616877,       -7.91813395,       163.7012615,     0.03932068298,     -0.1586976055,     0.03291311419,    -0.07879717201,    0.002131324368,    -0.01607461305,     0.03932068298,     0.03291311419,     -0.1586976055,      -4.035982933,    0.003438890797
          0,           0,         255,      -6.535209104,       -3.21054074,        -3.1443045,      -2.809358155,      -1.105648697,      -7.916441577,       163.7012615,     0.03921183567,     -0.1587289914,     0.03291799741,    -0.07881230339,     0.00213056227,    -0.01602884707,     0.03921183567,     0.03291799741,     -0.1587289914,      -4.047986755,    0.003447044195
